row_id,story,question,answer,summary,story_tokens,summary_tokens,answer_tokens,summ_bucket,story_bucket,task,target_words
7307,"LONDON, England (CNN) -- The wife of an Iranian pro-reformist activist detained as he tried to leave the country last week says she is ""deeply concerned"" for his safety. Fatemah Shams and Mohammadreza Jalaeipour are students together at the University of Oxford. Fatemeh Shams told CNN she hadn't heard from her husband Mohammadreza Jalaeipour since she watched him being escorted away after he was prevented from boarding a flight to Dubai on June 17. Both are students at the University of Oxford and had been returning to the UK from Iran after attending a family wedding, just as demonstrations escalated following presidential elections earlier this month which have plunged Iran into political chaos. Shams said she and her 27-year-old husband -- both activists for the pro-reformist Third Wave campaign -- planned to leave Iran on June 17. At first, everything appeared fine with Jalaeipour having his passport stamped as he passed through immigration. But he was then approached by a plain clothes official who told him to turn off his cellphone before ordering Jalaeipour to follow him. ""We didn't get a chance to talk to each other -- I was watching what was happening and that was the last time I saw him,"" said Shams, 26, who flew to the UK via Doha in Qatar.  Watch Shams speak about her husband's detention » Shams said she hadn't heard directly from her husband since his arrest but believed he was being held in prison. ""It's a very difficult mental situation for me to understand what is going on and I am deeply concerned about his health and safety,"" she told CNN. Both Jalaeipour and Shams were members of the organizing committee of the Third Wave campaign, a reformist youth movement formed last year to back former president Mohammad Khatami's candidacy in this year's election. Following Khatami's withdrawal from contention, the Third Wave threw its support behind Mir Hossein Moussavi, who has disputed President Mahmoud Ahmadinejad's re-election, claiming that voting was rigged. In a recent interview with the Wall Street Journal Jalaeipour said he had advised Moussavi on using social-networking Web sites, such as Facebook, to reach young voters. ""Third Wave was a totally legal campaign with reformist tendencies that was trying to get young people involved in the elections,"" said Shams. ""We believed we should take part to make our country better and to have a better future. We were encouraging young people to not be indifferent about their country."" Shams said she thinks he may have been detained because of his political activities. ""Most of the activists who have been supporting the reformist candidate, all of them are in prison now. Why should the young people who want to do something for the sake of their country and their people, why are they in prison now?"" Shams said she planned to return to Iran herself if there was no change in her husband's situation in the next week or so. But she but admitted her own safety could not be guaranteed if she went back. Following more than a week of daily demonstrations in Tehran, Iranian security forces have been cracking down on protests and arresting activists including Ebrahim Yazdi, a former deputy prime minister who headed a group supporting increased freedom and democracy. Yazdi, who is 76 and has suffered prostate cancer, was later released. Moussavi and former president Khatami have sent a letter to Iran's courts urging them to release arrested activists and protesters.",Is Jalaeipour's wife concerned for his safety?,"she is ""deeply concerned""","Iranian activist detained at airport as he tried to leave country .
Wife says she is deeply concerned for Mohammadreza Jalaeipour's safety .
Fatemeh Shams says she hasn't heard from Jalaeipour since his arrest .
Couple are both activists for pro-Moussavi Third Wave campaign .",718,69,7,LONG,S_STORY,QA,
6541,"Istanbul (CNN) -- Turkey's fiery prime minister ratcheted up rapidly-escalating tensions with Israel on Tuesday, comparing Ankara's once-close ally in the Middle East to a ""spoiled boy"" and announcing additional sanctions would soon be imposed. 

""We are completely suspending all of these, trade relations, military relations, related with the defense industry,"" Recep Tayyip Erdogan said, according to the semi-official Anatolian Agency. ""All of these are completely suspended and other measures will follow this process."" 

Asked to clarify whether this meant Turkey will halt more than $3 billion in bilateral trade, an official in the Turkish prime ministry, speaking on condition of anonymity under government protocol, insisted Erdogan was not referring to trade relations. 

""He was referring to the defense industry,"" the official said. ""Nothing more than the measures that have been announced so far."" 

Last week, Turkey declared it was downgrading relations with Israel, suspending all military agreements between the two countries and giving senior Israeli diplomats less than a week to leave Turkish territory. 

""If the current steps are regarded as 'plan B,' there will be a 'plan C,'"" Erdogan said on Tuesday in his first public comments on the matter since Ankara imposed sanctions on Israel. 

Erdogan's government is incensed that Israel refuses to apologize or pay compensation for eight slain Turks and one Turkish-American. The humanitarian workers and activists were shot dead by Israeli commandos in a botched 2010 raid on an aid convoy that was trying to bust Israel's sea blockade of Gaza. 

But ""Israel does not want to see a further deterioration in the relationship with Turkey,"" said a senior Israeli government official, who asked not to be identified because of the sensitivity of the issue. ""There have been a number of proposals on the table to prevent a deterioration and unfortunately they have not been successful, but from our point of view a deterioration in the relationship serves neither side's interests."" 

Multiple Israeli sources said they are doing what they can to be responsible and reverse the negative dynamic. Some Israeli officials believe the current troubles between the two countries are minor bumps that can be smoothed out with time and the proper diplomacy. 

Others believe the deteriorating relationship has little to do with Israel and more to do with a reorientation of Turkish foreign policy towards the Muslim world. 

A possible Erdogan trip to Gaza is contributing to that school of thought. Diplomats in Cairo and Ankara tell CNN that Erdogan is tentatively scheduled to visit Cairo next week. There is growing speculation in local media that the Turkish prime minister may try to visit Gaza via Egypt's Rafah border crossing. 

""This is a process that will continue until the last moment,"" Erdogan said Tuesday, according to Anatolian, when asked about a trip to Gaza. ""We will make the final decision there, talking to our Egyptian friends and brothers. According to that, there may be a trip to Gaza."" 

Despite deteriorating political relations between Jerusalem and Ankara, trade has grown substantially between the two countries over the last year, according to Turkish government statistics. 

On Monday, Stanley Fischer, governor of the Bank of Israel, gave a speech in which he highlighted the importance of Israel's economic ties with Turkey. He noted that Turkey's economy was the largest in the region, with a gross domestic product in excess of $700 billion, and that Turkey is becoming a key player in regional trade. 

Turkey is a significant Israeli trading partner, Fischer said, and damage to the trade relationship between the two countries could have serious consequences for Israel. 

Yigal Schleifer, Washington-based editor at Eurasianet and expert on Turkish-Israeli relations, argues the Middle Eastern ""outsider"" status that once drew Turkey and Israel together into an alliance during the 1990s has changed, as Turkey has grown economically and established closer political ties with Arab neighbors. 

""The paths have diverged,"" Schleifer said. ""What you have left is two countries with different visions currently for their position in the region. So Turkey wants to build a more",what israel wants to say?,"deterioration in the relationship serves neither side's interests.""","Tensions between the two countries are rising .
An official says trade relations will not be suspended .
The tension stems from a 2010 raid on a Gaza aid convoy .
Israel says it does not want a further deterioration of relations with Turkey .",852,49,13,SHORT,L_STORY,SUMM_SHORT,32.0
4627,"(CNN) -- You had a close encounter with a 40-yard-wide asteroid this week, but the astronomer who first spotted the large rock said it's nothing to worry about. An asteroid (inside circle) passed within 38,000 miles of Earth on Monday. Asteroid 2009 DD45 on Monday passed within 38,000 miles of Earth, less than twice the height of the geostationary satellites we depend on for communications, according to Robert McNaught of the Australian National University. McNaught, who watches for asteroids with his telescope 250 miles northwest of Sydney, Australia, discovered the approaching rock last week. ""It's not something to worry about, but something to be aware of,"" he said. While a direct hit on Earth could be a devastating natural disaster, McNaught said keeping track of asteroids can make a hit ""potentially preventable."" ""If discovered in advance and with enough lead time, there is the possibility of pushing it off course, if you have decades of advance warning,"" McNaught said. ""If you have only a few days, you can evacuate the area of impact, but there's not a great deal [else] you can do."" In either case, he said, a global catastrophe as depicted in Hollywood movies such as ""Deep Impact"" is ""very, very unlikely."" The 2009 DD45 asteroid circles the sun every 18 months, but its path will not threaten this planet at least for the next century, he said. The number of ""potentially harmful asteroids"" discovered each year has grown dramatically over the past decade as ""systematic programs"" to scan the skies have been put in place, McNaught said. Nearly 100 new ones have been found in each of the past several years, he said.",From where did Robert McNaught spot the asteroid?,"38,000 miles of Earth,","Asteroid passes within 38,000 miles of Earth on Monday, an astronomer says .
The 40-yard-wide rock was nothing to be worried about, he says .
Asteroid was spotted by Robert McNaught through his telescope in rural Australia .",352,53,7,SHORT,S_STORY,SUMM_SHORT,32.0
1322,"(CNN) -- An Egyptian court on Thursday confirmed the death sentences of a business tycoon and a former police officer convicted of killing rising Lebanese pop star Suzanne Tamim. Hisham Talaat Moustafa, a real estate mogul, has been found guilty of Suzanne Tamim's murder. In a case that has captivated Egypt and the region because of the fame of the victim and one of the defendants, a judge sentenced to death real estate mogul Hisham Talaat Moustafa and former officer Muhsen el Sukkari last month. Tamim's body was found stabbed, with her throat slit, in her apartment in the United Arab Emirates in July 2008. The court's latest decision came after a review of the sentence by Egypt's grand mufti, the country's highest religious official. Because the two men were sentenced under Islamic law, it is widely expected they will be hanged. The court usually seeks to get the Mufti's ""advice only on any death sentence, according to the law,"" a legal source in Cairo told CNN. ""However, the Mufti's advice to the court is not binding at all,"" added the source, who asked not to be named. ""Even if the Mufti was against the death sentence, that will not have any effect on the judge's decision, who will have the final say,"" the source said. Since his 2003 appointment as grand mufti, Sheikh Ali Gomaa has received about 480 cases from the court that included death sentences. He supported the judge's decision in 478 and opposed twice, but the rule was implemented according to the court conviction. Moustafa's lawyer previously told reporters that he would appeal the conviction, saying there was ""a 1 million percent guarantee"" the sentence would be overturned. Prosecutors alleged Moustafa, a parliament member for the ruling National Democratic Party, paid el Sukkari $2 million to kill Tamim. During the trial, Moustafa's lawyer told CNN his client loved the singer but could not take Tamim as a second wife because his family objected. Polygamy is legal in Egypt, and it's not unusual for men such as Moustafa, a married father of three, to take on additional wives. Prosecutors have said Tamim's death was a ""means of taking revenge"" but have not elaborated. Moustafa and el Sukkari claim the prosecution's evidence could have been fabricated or tampered with by UAE authorities and should not be used against them. Although Tamim was killed in the UAE, the Egyptian judiciary tried the case in Cairo because the accused were arrested in Egypt. After Moustafa's arrest in September, Egyptian authorities indicted him, stripped him of his parliamentary immunity and jailed him pending trial. He also resigned as chairman of Talaat Moustafa Group -- a conglomerate with construction and real estate arms that was founded by his father, Talaat Moustafa. Moustafa's brother, Tarek Talaat Moustafa, now chairs the company. CNN.com Arabic's Mahmoud Gharib contributed to this story.",where was the body found,in her apartment in the United Arab Emirates,"Egyptian mogul and ex-police officer guilty of Lebanese singer Tamim's murder .
Her body was found in apartment in United Arab Emirates .
Prosecutors alleged Moustafa paid ex-officer el Sukkari $2M to kill Tamim .
Moustafa, el Sukkari say prosecution's evidence could have been made up .",634,71,8,LONG,S_STORY,SUMM_LONG,45.0
6020,"Editor's note: CNN.com has a business partnership with CareerBuilder.com, which serves as the exclusive provider of job listings and services to CNN.com. You may think you have the worst boss in the Western Hemisphere, but if you've never had to dodge a cell phone, been fired over a breakfast pastry or had your work referred to as ""a complete and utter mess,"" you probably have it better than you realize. Consider the following celebrities, whose poor underlings withstood verbal and sometimes physical abuse and lived to tell about it: Scott Rudin The high-profile film producer, whose film credits include ""The Queen,"" ""The Royal Tenenbaums"" and ""The Firm,"" is infamous for his hot temper and verbal rants. The Wall Street Journal once claimed he has fired 250 personal assistants, sometimes for offenses as minor as bringing him the wrong breakfast muffin. (Rudin claimed the actual number is closer to 120; however, he wasn't counting those who didn't survive his grueling two-week trial period.) Despite Rudin's reputation, however, being his personal assistant remains one of the most coveted jobs among wannabe movie moguls. Naomi Campbell Campbell is to her employees what fireworks are to the average person: If not handled carefully, she may cause bodily harm. In early 2007, the British supermodel pleaded guilty to misdemeanor assault for hitting her housekeeper with a cell phone over a pair of missing jeans. Campbell insisted the incident was an accident, but a history of similar events -- including a 2000 guilty plea for assaulting a personal assistant on a movie set in 1998 -- indicates otherwise. Simon Cowell It's no secret that the mastermind behind ""American Idol"" has notoriously high standards, nor does he apologize for them. In fact, Cowell, who is known for finding new and creative ways to insult everyone from contestants to ""Idol"" host Ryan Seacrest, seems to relish his reputation as the judge everyone loves to hate. And why not? After all, it is his famously prickly personality that has helped make him a household name. Al Capone Alphonse ""Al"" Capone's name is synonymous with organized crime. He was as well-known for his involvement in illegal gambling, bootlegging and prostitution as for his brutality. His own men were behind 1929's infamous ""St. Valentine's Day Massacre."" In 1931, Capone finally went to prison for income tax evasion and was released -- ironically, for good behavior -- after serving eight years in federal prisons. Afterward, Capone retired to his estate in Florida, where he died in 1947 of heart failure. Leona Helmsley The recently-deceased Manhattan hotelier will go down in history as the ""Queen of Mean,"" a nickname she earned as a result of her erratic behavior and hasty firing of employees. After serving time for tax evasion in 1989 (""Only the little people pay taxes,"" was her infamous defense), Helmsley again brushed with the law in 2004 when a court ordered her to pay a former landscaper for breach of contract (Helmsley had abruptly fired the man after finding out he was gay). Gordon Ramsay The hot-tempered (pun intended) host of ""Hell's Kitchen"" could give Simon Cowell a run for his money as the cruelest judge on TV. Neither holds back when it comes to doling out criticism, but Ramsay steps it up a notch with slightly more colorful language. In fact, his fondness for four-letter words is matched only by Cowell's fondness for tight black T-shirts. E-mail to a friend",What super model is named in this article?,Naomi Campbell,"One high-profile film producer has fired hundreds of personal assistants .
Naomi Campbell's treatment of her employees has landed her in court .
And would you really want to answer to Simon Cowell or Al Capone?",733,45,3,SHORT,S_STORY,SUMM_SHORT,32.0
6026,"Editor's note: Campbell Brown anchors CNN's ""Campbell Brown: No Bias, No Bull"" at 8 p.m. ET Mondays through Fridays. She delivered this commentary during the ""Cutting through the Bull"" segment of Tuesday night's broadcast.

CNN's Campbell Brown says ""having no life"" isn't a requirement for a man to get a job.

(CNN) -- How many times have politicians been warned about the dangers of an open microphone? And yet, on Tuesday, the lectern mic at the National Governors Conference picked up this little nugget from Pennsylvania's Democratic Gov. Ed Rendell.

He's having a conversation near the lectern about President-elect Barack Obama's choice for to lead the Homeland Security Department, Arizona Gov. Janet Napolitano. Here is what Rendell said about Napolitano:

Rendell: Janet's perfect for that job. Because for that job, you have to have no life. Janet has no family. Perfect. She can devote, literally, 19-20 hours a day to it

Wow. Now, I'm sure Gov. Napolitano has many qualifications for the job beyond having no family, and therefore the ability to devote 20 hours a day to the job.  Watch Campbell Brown's commentary Â»

But it is fascinating to me that that is the quality being highlighted here as so perfect. C'mon. Homeland Security Secretary Michael Chertoff is married with two grown children. His predecessor, Tom Ridge, had a family. Anybody remember a debate about whether they would have trouble balancing the demands of work and family?

Now, I am a fan of Gov. Rendell. He has been on this show many times. I like him for his candor. In our attempts to cut through the bull, he delivers far less bull than most politicians. But it is his frankness here that raises so many questions.

1. If a man had been Obama's choice for the job, would having a family or not having a family ever even have been an issue? Would it have ever prompted a comment? Probably not. We all know the assumption tends to be that with a man, there is almost always a wife in the wings managing those family concerns.

2. As a woman, hearing this, it is hard not to wonder if we are counted out for certain jobs, certain opportunities, because we do have a family or because we are in our child-bearing years. Are we? It is a fair question.

3. If you are a childless, single woman with suspicions that you get stuck working holidays, weekends and the more burdensome shifts more often than your colleagues with families, are those suspicions well-founded? Probably so. Is there an assumption that if you're family-free then you have no life? By some, yes.

Again Gov. Rendell, I don't mean to rake you over the coals. I know what you meant to say. But your comments do perpetuate stereotypes that put us in boxes, both mothers and single women.

In government and beyond, men have been given the benefit of the doubt when it comes to striking the right work-life balance. Women are owed the same consideration.

The opinions expressed in this commentary are solely those of Campbell Brown.",What did Rendell say regarding why she's a good choice?,Janet's perfect for that job.,"Rendell says choice for Homeland Security good because she has ""no life""
Brown: Janet Napolitano has many qualifications beyond having no family .
Nobody would have said the same about a male candidate, Brown says .
Women deserve same treatment as men on work-life issues, she says .",688,62,8,LONG,S_STORY,SUMM_LONG,45.0
7289,"LONDON, England (CNN) -- The humble mobile phone is driving a new revolution which some experts hope could bring fairer elections and democracy to some African states. During the 2006 local government elections in Senegal, Radio Sud used reporters and correspondents with cell phones to call in what they saw. Many African countries have struggled against rigged elections and authoritarian rule since gaining independence last century. However, African observers say the growth of simple communication technologies like cell phones are assisting many states to progress towards open and fair elections in increasingly democratic systems. Senegal is one of a number of African countries to hold successful elections by keeping voting and counting in check through independent communication. Former United Nations Secretary-General Kofi Annan said many African nations now had a ""very open society"" and the increasing success of elections owed a lot to the existence of mobile phones. ""With communication and cell phones, this is where it is difficult to cheat in elections now. You are announced at the district level and cell phones go wild so by the time you go to the capital, if you have changed the figures, they will know and you will be caught out."" According to experts, cellphones are particularly important for Africa due to a lack of some other technologies. Visiting African political expert at Indiana University, Sheldon Gellar, said cellphones were much more accessible than the internet in most parts of Africa, and therefore had greater potential to influence transparency. ""Internet provides groups in society with means to communicate, organize and obtain good information which is not controlled by government -- but, only a tiny percentage of African populations have access to internet."" Just this month CNN reported dramatic increases in cell phone usage in African nations. In the Democratic Republic of Congo, for example, there are just 10,000 fixed telephones but cellphone subscribers have soared to more than a million in the last five years. Gellar told CNN the key benefit of cell phones was that they allowed independent media, especially radio, to provide accurate coverage of elections and make it more difficult for ruling parties to cheat and get away with it. ""During the 2006 local government elections in Senegal, Radio Sud used reporters and correspondents with cell phones to call in what they saw. I remember hearing one reporter describing how a local party boss was illegally taking a ballot box on his truck from the polling station. This was reported live as it was happening."" Civilians and independent election observers outside the media have also taken advantage of cell phones to monitor elections. Bob LaGamma, executive director of Council for a Community of Democracies, said the 2007 Nigerian election was another example of technology being used effectively. LaGamma described a technique of ""parallel reporting"", whereby independent observers spread news of local vote counts and any irregularities. This technique was also used in the Zimbabwe elections this year, which he said caused Robert Mugabe to delay announcement of election results. ""Parallel reporting was important in Zimbabwe. It kept them from coming straight out and reporting a false result. ""All of this technology is very important and gives a powerful new tool that cuts the ability for cheating,"" LaGamma said. Gellar said other computing technology, though more sparse, could also have a positive impact towards building democracies. He told CNN computers could be used to ensure parliament has access to national budget information and spending patterns, and in urban and rural communities they could provide citizens with data concerning the functions of the government and offer people an opportunity to contact their elected representative. Despite the positive developments brought by cell phones and other communication technology, there have still been problems with numerous elections in recent years. Leonardo Arriola, Associate Professor at University of California, Berkeley, is wary about the potential of the technologies to make some situations worse. He said there could be both good and bad aspects to it. ""The more transparency and the more information that can be circulated outside the hands of government is a good thing ... but the other side of that is that a lot of misinformation can get out that way also,",What model could technology help to push more countries towards?,open and fair elections in increasingly democratic systems.,"Election processes are being checked with the help of cell phones .
Cell phones are more accessible to Africans than the internet and telephones .
Technology could help push more countries towards democratic models .
Experts agree more than technology will still be required to see change .",799,53,9,SHORT,L_STORY,QA,
6070,"Editor's note: In our Behind the Scenes series, CNN correspondents share their experiences in covering news and analyze the stories behind the events. Here, CNN's Arwa Damon describes the hardships faced by Iraqi women. Her documentary airs this weekend on CNN and CNN International. Nahla's husband returned to Iraq after the fall of Saddam Hussein. He was killed in a bomb blast in 2007. BAGHDAD, Iraq (CNN) -- The pain here is choking -- it's a dark, suffocating sorrow. ""They took my husband away in front of me. I found his body in the morgue a few days later. He had multiple bullet wounds and his eyes had been gouged out,"" one woman tells me, forcefully twisting a tissue in her hands as if it somehow could ease her agony and erase the chilling memory. She didn't want her story told, too afraid that she would meet the same fate as the man she loved. Her husband's body bore the ""signs of torture."" How many times has that phrase been used? It's such a common phrase it's as if what really happened gets glossed over: skin scraped off their bodies, fingernails ripped out, horrifying screams of pain before death. How many times have we reported death tolls from one horrific bombing or another and not been able to get across that these are lives that literally were blown apart? No matter how hard we in the media try, Iraq remains a nation filled with untold tragedies, the scope of which so often is overwhelming. And no matter how hard Iraqis try to shield themselves and those they love from the horrors here, more often than not they fail. Yet they keep fighting.  See the sacrifices of Iraq's women » Nahla works at a radio station and is one of those women. She's tall, slender, elegantly dressed and has a firm handshake. I look at her and it's nearly impossible to imagine what she's been through. ""This numbers game, you always think that you are exempt from the numbers,"" Nahla tells me, referring to the daily death toll. ""You're pained by them, but you are outside of them.""  Watch Nahla's struggle to live on » On April 14, 2007, her world shattered. There was an explosion on a bridge in the capital and 10 people were killed. Her husband, Mohammed, was one of them. ""And with it, I am motionless,"" she says. ""Truly, life was in color and now it is in black and white. I feel like it is a game of musical chairs we used to play with others. ... One time you are hit with the chair; another time, someone else is. Now, my son and I are out of the game completely, completely."" The image of the man she loved, tall and proud, is of a doctor who moved his family back to Iraq after the fall of Saddam Hussein because he believed his country needed him. He was a father who doted on their 6-year-old autistic son. Also etched into her memory is the image of his charred body, melted together with nine others, a twisted pile of black, scorched flesh. Yet Nahla's voice is calm as she speaks, only breaking at the very end of our conversation, when the pain, buried so deep, rises to the surface. She couldn't suppress her gut-wrenching dry sobs. I don't know how many times I have heard stories like hers after nearly five years of war here, and yet I still get chills. I can't stop being in awe -- nor can I stop looking at these women in amazement. Life in Iraq has forced people to confront horror that would leave many of us paralyzed.  Watch a divorcee forced to live amid squalor with her kids » Where do they find the strength to keep going? Some don't and choose to live out their lives as hollow shells, just waiting for this wretched existence to be over. But so",When was her husband killed?,2007.,"Mentally ill inmates in Miami are housed on the ""forgotten floor""
Judge Steven Leifman says most are there as a result of ""avoidable felonies""
While CNN tours facility, patient shouts: ""I am the son of the president""
Leifman says the system is unjust and he's fighting for change .",812,70,2,LONG,L_STORY,SUMM_LONG,45.0
7354,"LONDON, England (CNN) -- With irresponsible banking practices taking the blame for bringing about the global economic crisis, there has been a surge of interest in Islamic finance. Islamic finance is estimated to be worth $700 billion and has been growing by 15 to 20 percent per year. Now, a slew of academic courses are springing up to meet the demand of those wanting to break into an expanding market. According to ratings agency Moody's, the global Islamic finance sector is worth $700 billion and has the potential to be worth $4 trillion. What's more, the ethical principles underpinning Islamic finance are seen by some as offering a more sustainable alternative to profit-oriented conventional banking. The result is that academic institutions are lining up to offer formal training in the area. ""There is a huge demand for Islamic finance courses now, so large that it's difficult to cope with,"" Professor Habib Ahmed, Sharjah chair in the school of government and international affairs at Durham University, England, told CNN. Durham will launch a Masters degree in Islamic finance from October, becoming one of a number of European institutions to offer Islamic finance programs. ""Islamic finance has been growing by 15 to 20 percent per year for some time and there is a lot of interest at the moment. People are looking for alternatives after the economic crisis."" ""Islamic economists believe that if the principles of Islamic finance were followed the crisis wouldn't have happened. We are seeing a lot of non-Muslim countries, including the UK, France, Japan, Hong Kong and Singapore encouraging Islamic finance,"" he said. There are many differences between Islamic and conventional banking practices. One fundamental difference is that Islamic banks do not charge interest. Rather than borrowers and lenders, the system is based on buyers and sellers. ""Conventional banking is biased to the seller. Islamic finance is trying to level the ethics between the two parties,"" Aly Khorshid, an Islamic finance scholar who writes for Islamic Banking and Finance magazine, told CNN. ""People think the Islamic system is based on faith, but it's based on justice. The system is based on justice for the two parties and how you get to the justice is extracted from Islamic faith,"" he said. Khorshid said that there are similarities between ""ethical investment"" schemes and Islamic finance, in that the Islamic system does not allow investment that harms people or the environment. He credits the rapid growth of the Islamic finance sector on the success of ""sukuk"" -- Islamic bonds. In the West, banks including Lloyds TSB, HSBC, Deutsche Bank and Citibank all offer Islamic finance products, catering to a niche market of Muslim borrowers. But while Islamic banks allow Muslims to take advantage of financial services that are consistent with their religious beliefs, it is the ethics underpinning Islamic finance that are attracting the interest of conventional finance institutions keen to learn lessons from the banking crisis. Although Islamic banks have suffered from the global repercussions of the economic downturn, they emerged largely unscathed from the initial banking meltdown that brought about that financial turmoil. Ahmed told CNN that is because Islamic banks are not allowed to deal in mortgage-backed securities or credit-default swaps, two of the practices accused of helping bring about the banking crisis. Khorshid said that although it's too early to say if Islamic finance has dealt with economic downturn better than conventional finance, the Islamic system has many more layers of risk assessment and management, which could help protect it from the problems afflicting conventional banks. But the growth of Islamic finance has brought its own problems. Critics say some banks use Islamic finance to package what are essentially conventional products. ""Islamic banks are also driven by the profit motive and sometimes that can dominate the ethics,"" Ahmed told CNN. While Europe is catching up with the demand for these banking products, the U.S. is lagging behind. Ahmed says that regulatory and legal changes are needed for Islamic finance to grow in the U.S., but he adds there are signs that Canada may become a North American center",Who believe Islamic finance principles?,"""Islamic economists","There is an increase in demand for academic courses in Islamic finance .
Some believe Islamic finance principles would have avoided banking crisis .
Islamic banks do not charge interest or deal in mortgage-backed securities .
Some principles are similar to those used for ethical investments .",804,52,3,SHORT,L_STORY,SUMM_SHORT,32.0
3209,"(CNN) -- President Obama's decision to grant some benefits to the same-sex partners of federal employees is seen by some as his attempt to extend an olive branch to the gay and lesbian community, but critics say it's ""too little, too late."" Some critics say President Obama has let the gay community down. ""It seems to me at least to be a nice gesture, but a disappointment,"" said Richard Kim, a senior editor at The Nation magazine. The memorandum Obama signed Wednesday is not expected to grant health and retirement benefits to same-sex partners, as that is prohibited under the Defense of Marriage Act. ""It will absolutely be seen as something good -- but I think, for example, it not including full health insurance -- that is going to put a real microscope on that question. You know, why not?"" Kim said, adding that the memo applies only to federal employees, so most people will not be affected by it. Charles Moran, the spokesman for the Log Cabin Republicans, said the lack of full benefits in Thursday's memorandum shows a lack of commitment to the gay community. ""That's the part that just shows that the Obama administration really isn't serious about their promises to the gay and lesbian community. Things like the health benefits, things like retirement benefits and coverage for spouses. These are the core issues,"" Moran said. ""Why start the marathon if you're not serious about ending the race?"" he added. White House officials involved in discussions with gay-rights advocates say that Obama favors extending full health care benefits to same-sex couples but that will take legislation to accomplish. Moran said Obama has had multiple opportunities to fulfill his promises to the gay and lesbian community -- including by repealing the military's ""don't ask, don't tell"" policy and standing against the Justice Department motion filed last week in support of the Defense of Marriage Act. ""Here we are, several months after he's been inaugurated, and we've gotten basically nothing. So it is too little, too late,"" Moran said. White House Spokesman Robert Gibbs said Obama will keep his word. ""[Extending benefits to same-sex couples] is a matter of fairness. The president is committed to ensuring that fairness as well as working on and fulfilling other promises that he has made in the campaign around things like 'don't ask, don't tell,' "" Gibbs said. The president has faced sharp criticism over the Justice Department's filing in support of the Defense of Marriage Act, which opposes same-sex marriage. The act used the government's interest in opposing incestuous marriages to support its position against same-sex marriage. Openly gay Rep. Barney Frank said the Obama administration made a ""big mistake"" and is calling on the president to clearly explain his views on the matter. ""The wording they used was inappropriate,"" the Massachusetts Democrat told the Boston Herald in an interview published in the paper's Wednesday edition. Many gay activists have called on Frank and other gay members of Congress to speak out against the recent Department of Justice brief. The rancor threatens to disrupt a big Democratic National Committee gay fundraiser in Washington next week. Vice President Biden is the guest at next Thursday's DNC's LBGT Leadership Council 10th Annual Dinner in Washington. Critics are calling for Frank and other gay congressional leaders to boycott the dinner, for which tickets go for $1,000 to $30,000 a plate. Activist David Mixner and blogger Andy Towle, two well-known gay rights advocates, announced that they were pulling out, citing disappointment with the Defense of Marriage Act brief. iReport.com: Share your thoughts on Obama and same-sex marriage The president also rankled gay advocates before his inauguration when he named megachurch pastor the Rev. Rick Warren to deliver the invocation at his swearing-in. Warren, in an interview with Belief.net, likened homosexuality to bestiality and incest. He also supported California's Proposition 8, which banned same-sex marriage in",Which benefits where not extended to same sex partners,health and retirement,"NEW: White House officials: Obama favors full benefits, but legislation is needed .
Obama expands some benefits to same-sex partners, but not health care .
""Nice gesture, but a disappointment,"" says Richard Kim, senior editor of The Nation .
Some critics show discontent by pulling out of DNC gay fundraising dinner .",799,65,3,LONG,L_STORY,SUMM_LONG,45.0
