row_id,task,story_bucket,summ_bucket,story_tokens,summary_tokens,answer_tokens,story,question,answer,summary,target_words
6070,SUMM_LONG,L_STORY,LONG,812,70,2,"Editor's note: In our Behind the Scenes series, CNN correspondents share their experiences in covering news and analyze the stories behind the events. Here, CNN's Arwa Damon describes the hardships faced by Iraqi women. Her documentary airs this weekend on CNN and CNN International. Nahla's husband returned to Iraq after the fall of Saddam Hussein. He was killed in a bomb blast in 2007. BAGHDAD, Iraq (CNN) -- The pain here is choking -- it's a dark, suffocating sorrow. ""They took my husband away in front of me. I found his body in the morgue a few days later. He had multiple bullet wounds and his eyes had been gouged out,"" one woman tells me, forcefully twisting a tissue in her hands as if it somehow could ease her agony and erase the chilling memory. She didn't want her story told, too afraid that she would meet the same fate as the man she loved. Her husband's body bore the ""signs of torture."" How many times has that phrase been used? It's such a common phrase it's as if what really happened gets glossed over: skin scraped off their bodies, fingernails ripped out, horrifying screams of pain before death. How many times have we reported death tolls from one horrific bombing or another and not been able to get across that these are lives that literally were blown apart? No matter how hard we in the media try, Iraq remains a nation filled with untold tragedies, the scope of which so often is overwhelming. And no matter how hard Iraqis try to shield themselves and those they love from the horrors here, more often than not they fail. Yet they keep fighting.  See the sacrifices of Iraq's women » Nahla works at a radio station and is one of those women. She's tall, slender, elegantly dressed and has a firm handshake. I look at her and it's nearly impossible to imagine what she's been through. ""This numbers game, you always think that you are exempt from the numbers,"" Nahla tells me, referring to the daily death toll. ""You're pained by them, but you are outside of them.""  Watch Nahla's struggle to live on » On April 14, 2007, her world shattered. There was an explosion on a bridge in the capital and 10 people were killed. Her husband, Mohammed, was one of them. ""And with it, I am motionless,"" she says. ""Truly, life was in color and now it is in black and white. I feel like it is a game of musical chairs we used to play with others. ... One time you are hit with the chair; another time, someone else is. Now, my son and I are out of the game completely, completely."" The image of the man she loved, tall and proud, is of a doctor who moved his family back to Iraq after the fall of Saddam Hussein because he believed his country needed him. He was a father who doted on their 6-year-old autistic son. Also etched into her memory is the image of his charred body, melted together with nine others, a twisted pile of black, scorched flesh. Yet Nahla's voice is calm as she speaks, only breaking at the very end of our conversation, when the pain, buried so deep, rises to the surface. She couldn't suppress her gut-wrenching dry sobs. I don't know how many times I have heard stories like hers after nearly five years of war here, and yet I still get chills. I can't stop being in awe -- nor can I stop looking at these women in amazement. Life in Iraq has forced people to confront horror that would leave many of us paralyzed.  Watch a divorcee forced to live amid squalor with her kids » Where do they find the strength to keep going? Some don't and choose to live out their lives as hollow shells, just waiting for this wretched existence to be over. But so",When was her husband killed?,2007.,"Mentally ill inmates in Miami are housed on the ""forgotten floor""
Judge Steven Leifman says most are there as a result of ""avoidable felonies""
While CNN tours facility, patient shouts: ""I am the son of the president""
Leifman says the system is unjust and he's fighting for change .",45
9685,SUMM_LONG,S_STORY,LONG,618,70,1,"WASHINGTON (CNN) -- China has refused nine U.S. Navy ships and one Air Force jet entry to Hong Kong in the past month, U.S. military officials said Friday. 

China has refused the USS Reuben James, seen in a 1989 photo, a Christmas port call in Hong Kong. 

Senior Navy officials said that Beijing denied permission for the USS Reuben James, a Navy frigate, to make a holiday port call for sailors at the end of December. 

The rejection occurred last week, at the same time China refused to allow the USS Kitty Hawk aircraft carrier battle group into Hong Kong for a Thanksgiving holiday port call. 

A U.S. Air Force C-17 flight that had been scheduled for a routine resupply of the U.S. Consulate in Hong Kong also was denied permission to enter, Navy officials said. 

The Kitty Hawk battle group was eventually granted permission to enter, but by then the ships were well on their way to port in Japan. 

Days earlier, China refused to give two U.S. Navy minesweepers safe harbor in Hong Kong during a storm on the high seas. 

The United States has filed a formal protest with China over the decisions. 

U.S. officials are baffled about the reason or reasons for the port call refusals. China recently has expressed concerns about U.S. arms sales to Taiwan and President Bush's October presentation of a Congressional Gold Medal to the Dalai Lama, the exiled Tibetan spiritual leader.  Watch China put the blame on the U.S. » 

There is speculation that the Chinese may have been conducting military exercises that they didn't want the U.S. Navy to see. Others think the refusals may have been the result of a misunderstanding. 

Officials could not explain why the rejection of the Reuben James had not been disclosed before, even though reporters had repeatedly asked if there were any other pending port calls. One senior Navy official expressed dismay that the information had not been made public by the Pentagon. 

White House deputy spokesman Scott Stanzel told reporters the White House is ""aware"" of the latest refusals and referred reporters to the Pentagon. Stanzel said a ""clarification"" on the matter was being sought from Beijing. 

White House and other Bush administration officials have sought to defuse tensions with China, saying the United States wants to move ahead on broader issues of military cooperation. 

Navy officials, meanwhile, say Japan is tightening approvals for Chinese navy visits into its ports. Crew members from a Chinese ship making a port call in Japan may not be allowed to tour a Japanese Aegis warship. 

The U.S.-designed Aegis weapons system enables coordinated operations against threats from aircraft and missiles, surface ships and submarines. 

It is not clear if the Japanese decision was made at the request of the United States. E-mail to a friend",How many U.S. minesweepers were denied safe harbor during a storm?,two,"NEW: China wouldn't let U.S. Air Force jet land to resupply Hong Kong consulate .
Frigate USS Reuben James not allowed to enter Hong Kong for port call .
China last week refused port call for USS Kitty Hawk battle group .
Two U.S. minesweepers denied safe harbor during storm .",45
10348,SUMM_LONG,S_STORY,LONG,348,73,5,"Washington (CNN) -- Washington police were investigating on Sunday whether an off-duty officer drew his gun in the midst of a snowball fight involving a couple hundred people. The Metropolitan Police Department said video from a local media outlet at the scene Saturday did not show the officer with his weapon drawn. However, authorities have since received ""additional images and statements that would seem to support the allegation that the off-duty member did pull a gun,"" a police statement said. About 200 people from a D.C. neighborhood had gathered Saturday to brave a snowstorm for a massive snowball fight, CNN affiliate WJLA reported. ""It was pretty fun,"" one unidentified participant told WJLA. ""And then, you know, when the gun came out, uh, it just changed the tone of the thing a little bit."" The off-duty, plainclothes officer was driving in the area of the snowball fight when several snowballs hit his vehicle, police said. The officer exited the vehicle and yelled at the crowd, WJLA reported; witnesses accused that officer of drawing his gun. A uniformed police officer who subsequently arrived was holding a gun at his hip, but he eventually returned it to his holster, video from WJLA shows. MPD Assistant Chief Peter Newsham said the uniformed officer was responding to a  911 call that someone -- apparently the plainclothes officer -- had a gun, according to WJLA. The uniformed officer holstered his weapon when he recognized the plainclothes officer, Newsham said, according to WJLA. The police statement said ""there is no evidence that [officers] pointed any weapons in the direction of the crowd or at any individuals.""",Who was accused of drawing a gun?,an off-duty officer,"Plainclothes police officer accused of drawing gun at snowball fight in Washington, D.C.
""Images and statements ... would seem to support the allegation,"" police say .
About 200 people were in snowball fight when officer's vehicle was hit, police say .
Police: Separate, uniformed officer held a gun while checking report of armed person .",45
7908,SUMM_LONG,L_STORY,LONG,871,89,20,"MANAMA, Bahrain (CNN) -- Efforts to protect ships from pirates in the waters off Somalia's east coast face a tremendous challenge: The vastness of the area makes it difficult to get to ships that are in danger.

The crew of the Maersk Alabama talked with media after the ship docked in Mombasa, Kenya.

""To put it in perspective, draw a box from Houston to Chicago to New York City down to Jacksonville, Florida. It's an immense body of water,"" U.S. Navy Vice Adm. Bill Gortney told reporters Sunday.

When the Maersk Alabama, a U.S.-flagged cargo ship, reported an attempted attack by pirates the day before the pirates successful attempt on Wednesday, ""our closest vessel from all the navies that were out there -- we have 16 navies that are patrolling those waters -- and the closest one was the USS Bainbridge, and it was over 300 nautical miles,"" Gortney said.

The next day, when the Maersk company reported pirates had boarded its ship, ""we were closing Bainbridge as quickly as we [could], but 22 knots, 300 miles, it takes a while to get there.""  View a timeline of the attack and its aftermath »

He added, ""There's about a 10-minute window from when the pirates are able to get onboard that we have time to act.""

Things are different on the north side of Somalia, in the Gulf of Aden, where many piracy incidents have taken place. That area is ""a little bit more concentrated,"" Gortney said, speaking from Bahrain.

""We've had more successful attempts"" at breaking up piracy efforts in that region, he said. ""But out on the east coast of Somalia, such a vast area, we simply do not have enough resources in order to cover all those areas.""

Gortney spoke to reporters by telephone Sunday after Navy snipers shot and killed three pirates who had held Maersk Alabama Capt. Richard Phillips hostage since Wednesday. Phillips was freed by the U.S. Navy uninjured.  Watch how U.S. forces believed Phillips was in danger »

Phillips graduated from the Massachusetts Maritime Academy, which trains mariners on the dangers of piracy, the president of the academy said.

""The sea is a dangerous place -- pirates [are] just one of the many dangers,"" Adm. Rick Gurnon of the academy told reporters after the rescue. The academy ""tries to educate you and prepare you to keep you from danger, but it doesn't always work.""

He noted that while Phillips' story had a happy ending, more than 200 mariners remain captives at sea, and called on the international community to beef up security in the waters by arming crews, increasing warships and reducing the ability of Somalis to obtain ships from coastal safehavens.

""It will certainly take hard work and money and focus,"" he said, ""but we've got to stop it or we begin to risk lives in areas of the world that are vital for national security.""

Chris Voss, former FBI international kidnapping negotiator, told CNN that the pirates from the impoverished, war-torn nation need an alternative way to make money.

""Unfortunately, they found themselves in a position where they could start piracy in the region and it's become a virus,"" Voss told CNN. ""It's easy money ... and once it gets into a culture, it's very difficult to get out, and the only way to get it out is attack on multiple levels.""

Asked whether he was concerned that this incident, including the deaths of three of the four pirates involved in the hijacking of the Maersk Alabama and the kidnapping of Phillips, could escalate violence in the region, Gortney responded, ""Yes ... This could escalate violence in this part of the world. No question about it.""

But some experts believe the rescue may help set a tone that will eventually deter piracy in the region.

""This one incident, if it is the only time that we take this robust action, will not deter,"" retired U.S. Army Brig. Gen. Mark Kimmitt told",What is it the size of?,"in perspective, draw a box from Houston to Chicago to New York City down to Jacksonville, Florida.","U.S. Navy Vice Adm. Bill Gortney: ""It's an immense body of water""
Gortney: Size of a box from Houston to Chicago to New York to Jacksonville, Florida .
Gortney: ""There's about a 10-minute window ... that we have time to act""
Gortney spoke after U.S. Navy snipers killed three pirates, freeing U.S. hostage .",45
6581,SUMM_LONG,L_STORY,LONG,814,69,16,"JENA, Louisiana (CNN) -- Thousands of protesters clogged the tiny town of Jena, Louisiana, Thursday to show their indignation over what they consider unjust, unequal punishments meted out in two racially charged incidents. Officers lead Al Sharpton, center, through Jena, Louisiana, during Thursday's protest. They swarmed over the grounds of Jena High School, where nooses were hung from a tree in early August 2006, about three months before six black teens known as the ""Jena 6"" were accused of beating a white classmate. While the tension was palpable, news broke Thursday afternoon that the 3rd Circuit Court of Appeal ordered a hearing within 72 hours to determine if the only one of the six still behind bars can be released. The order has ""got to be good,"" Mychal Bell's attorney, Bob Noel, told CNN. ""It means we have a day in court. Any day in court is going to be a good day."" Earlier, there was an aura of a pilgrimage at the site where the controversial tree once stood before school administrators had it removed. Many people touched the ground and some retrieved a lump of dirt, said CNN's Eric Marrapodi. He said the part of the town he was in was ill-prepared for the crowds -- no water or toilets were available. In the background, groups shouted ""Black power"" and ""No justice, no peace."" The estimated 15000 to 20,000 demonstrators shut down the town of 3,000 in central Louisiana. Many residents left for the day, and government agencies, businesses and schools were closed. Sgt. Tim Ledet of the Louisiana State Police said protesters in buses were still bringing people to town at midday because of the gridlock, but many protesters got off and walked into town on foot. ""There is just no room to maneuver in this small town,"" he said. Jena resident Terry Adams disagreed with any accusations that there might be a black-white divide in the area. ""We are not a racial town. We get along with each other, we get along fine. This is something that got out of proportion. It really has."" Jena's racial tensions were aggravated in August 2006, when three white teens hung the nooses the day after a group of black students received permission from school administrators to sit under the tree -- a place where white students normally congregated. The guilty students were briefly suspended from classes, despite the principal's recommendation they be expelled, according to Donald Washington, U.S. attorney for the Western District of Louisiana. A member of the LaSalle Parish School Board -- which had a role in supporting suspension instead of expulsion -- insisted the board is not prejudiced. The panel felt it took the appropriate action, Jonny Fryar said. ""I talked to one of the parents, who called me and said their son thought it was a prank and naive to the fact of what it meant and he was sorry,"" he said. ""I hate to see people label us as something we are not. Because we have black students and white students playing football together. They shake hands, get along. This is an unfortunate incident. We hope that the community can heal."" Although Washington acknowledged the FBI and other investigators thought the noose incident bore the markings of a hate crime, a decision was made not to press federal charges because the case didn't meet federal criteria. The students were under 18 and had no prior records, and no group such as a Ku Klux Klan was found to be behind their actions. On December 4, about three months after the nooses were discovered, six teens, dubbed the Jena 6, were accused of beating classmate Justin Barker. The six -- Mychal Bell, Robert Bailey Jr., Carwin Jones, Bryant Purvis, Theo Shaw and Jesse Ray Beard -- were originally charged with attempted second-degree murder and conspiracy, according to LaSalle Parish District Attorney Reed Walters. Bell, the only one of the six who remains in jail, was to be sentenced Thursday after convictions for aggravated",On what did the court of appeal order hearing withing 72 hours?,to determine if the only one of the six still behind bars can be released.,"Third Circuit Court of Appeal orders hearing within 72 hours on teen's fate .
NEW: Police estimate up to 20,000 protesters in Jena, population 3,000 .
Crowds touch ground where oak tree from which nooses were hung once stood .
Jena 6 is a group of teens charged with beating a white classmate .",45
3865,SUMM_LONG,L_STORY,LONG,836,70,2,"(CNN) -- The car breaks down. The lover jilts you mid-trip. The hotel turns out to be a dump. Pericles Rellas thanks a dumpy hotel and a kind stranger for showing him Old Cairo in Egypt 20 years ago. Travel snafus can throw upside down the most thought-out of vacation plans. But what the mishaps lead to, and how people deal with them, can be blessings in globe-trotting disguise. ""When things go wrong, travel gets more interesting,"" said Jim Benning. ""If everything goes exactly as planned, the trip may be all right, but is it the trip you'll tell people about for years to come? Probably not."" No stranger to travel trials -- he's heard about and lived plenty -- Benning is the editor of World Hum, an online travel magazine that focuses on the journey as much as the destination. In 2001, he found himself on a 20-hour-long, overstuffed train ride across China. It was so unbearable that he jumped off in Chengdu in Sichuan province, an area he never intended to explore. ""The only reason I got off is I couldn't stand another second on that train,"" he said. ""It led to the best week I had in China."" Travelers who can stay flexible and roll with the glitches do well, even ""thrive,"" when adversity strikes, Benning said. Nancy Donohue of Fond du Lac, Wisconsin, is one such person. Back in 2003, the artist joined her grown son, Jeremiah (or ""Maia""), in volunteering at an orphanage in Guatemala. Once the three-week stint was over, the two set out on a road trip to take his car back to his home in California. But only two days into the drive, the car broke down north of Acapulco, Mexico, leaving them stranded beneath the hot sun for three hours, she said. They found refuge in the town of Coyuca -- her for one week (she had to fly back to the states) and Maia for two weeks -- before the right car part arrived and he could move on. While there, they found bliss, bonding with the locals and spending their days at the beach, swimming in a lagoon and feasting on 10-cent mangoes. iReport: Read about this lucky breakdown ""It's the story of my life,"" Donohue said. ""Anything that happens is for the good."" Even in the worst of times, there can be blessings, Shirley Brooks-Jones learned. The Columbus, Ohio, resident was on Delta Flight 15 from Frankfurt, Germany, to Atlanta, Georgia, on September 11, 2001. The terrorist attacks had closed U.S. airspace, and for 24 hours, she was on one of nearly 40 airplanes on the tarmac in Gander, Newfoundland, getting bit-piece updates and trying to understand what had happened. When it became clear that they'd be going nowhere anytime soon, she and the others deplaned -- without their luggage. The people of Gander and the surrounding villages wowed Brooks-Jones, 73, and the other stuck passengers with their kindness. Locals gave them shelter, food, and access to phones and televisions so they could follow the news. They made sure prescriptions were filled, gave them clothing when needed and made sure they had every toiletry they lacked. The people of Lewisporte, the modest village where she was stranded, did all of this without allowing the passengers to pay for a thing. ""We just landed on their doorstep,"" said Brooks-Jones, who's been back to visit 16 times since that initial four-day layover. ""I fell in love with those people and the area."" She wasn't the only one. Those on her flight who were touched by the people of Lewisporte helped fund a scholarship for students there. The Lewisporte Area Flight 15 Scholarship Fund has raised nearly $900,000, she said. For Celeste Botha, a far less warm, even icy, reception turned her travels topsy-turvy.","When things go wrong, travel gets more?","interesting,""","""When things go wrong, travel gets more interesting"" and memorable, expert says .
Car breakdown leads mother and son to blissful town, lagoon and 10-cent mangoes .
9/11 stranding sparks long-standing relationships and scholarship .
The kindness of a stranger in Cairo, Egypt, has changed man to this day .",45
7239,SUMM_LONG,L_STORY,LONG,897,65,11,"LONDON, England (CNN) -- The ""crime scene cookies"", ""baaji custard"" and ""sponge shafts"" depicted in Oliver Beale's letter of complaint to Virgin Atlantic struck a chord worldwide. 

Mean cuisine? Airline industry experts insist standards of in-flight food are improving. 

The missive he sent to Virgin chairman Sir Richard Branson about a meal he received on board a Virgin flight from Mumbai to London in December spread across the web and email with a vengeance. 

Not only was this a complaint letter par excellence, but it hit upon one of the most emotive subjects of long-haul air travel: the in-flight meal. 

Read the letter here. 

""Food gets everybody going, whether they are sitting at the back end or the front end of the plane,"" says Peter Miller, marketing director at Skytrax, a UK-based aviation research organization. 

""Apart from the sheer fact you might be hungry, it is there to alleviate the boredom. Because of that people tend to focus on it more."" 

But the criticism passengers target at airline food is not always warranted, Miller argues. 

Skytrax has been tracking airline service for a decade and every year it ranks airlines according to catering in economy, business and first class. 

Miller acknowledges that there have been cut backs on catering across short-haul flights and a decline in spending on food in long-haul economy. 

But Skytrax's research has also revealed a general improvement in standards over the last five years. ""We are actually strong supporters of the overall quality that is served up across most airlines in most parts of the world,"" says Miller. 

Standards have improved firstly as a result of greater competition between airline catering companies, says Miller. What do you think? Are in-flight meals getting better or worse? What was your worse meal? Sound off below. 

Austrian catering company DO & CO has transformed the food served onboard Austrian Airlines and Turkish Airlines flights. Skytrax reported a 35 percent increase in customer satisfaction for Turkish Airlines since DO & CO was hired in 2007. 

""In the last 15-20 years, the industry has focused on lean production. But we believe [airline catering] is not the job of a car manufacturer,"" says Attila Dogudan, CEO of DO & CO. 

Good quality airline food not only depends on the quality of raw ingredients, he says, but also the intangible elements of good cuisine. 

""If you have chefs doing 3,000 filets on the grill, after 300 they lose the passion,"" says Dogudan. To inspire enthusiasm in its kitchens, DO & CO says it employs an unusually high ratio of chefs to work on a greater variety of dishes. 

They say they also insist on training cabin staff in food service; they replace the dreaded disposable food trays with crockery; and give passengers menus explaining where their fresh, local ingredients come from. 

Airlines also use food as a marketing tool and improve standards to attract premium customers. 

Austrian Airlines has won the Skytrax award for Best Business Class Catering for the last two years. As Michael Braun, spokesman at Austrian Airlines says, ""the current situation in the airline industry is tough and costs have to be cut. But the competition is also very tough, so we need something that makes us unique compared to other airlines."" 

And for Austrian Airlines, one unique selling point is its food. 

There is an on-board chef on every Austrian Airlines flight who puts the crucial finishing touches on premium-class meals. 

The airline also offers a ""Vienna coffee house in the air"" and one quarter of flight attendants are trained sommeliers to guide passengers through the extensive wine list. 

Airlines worldwide also hire celebrity chefs to add prestige to their culinary efforts. British chef, Gordon Ramsay is one of Singapore Airline's ""Culinary Panel""; Juan Amador works with Lufthansa; and United Airlines enlisted the services of U.S. chef Charlie Trotter to inspire its in-flight menu. 

Chefs help airlines design meals that perform at high altitude. As Michelle Bernstein",What did the complaint letter state?,"""crime scene cookies"", ""baaji custard""","In-flight food has been the butt of much criticism for the airline industry .
Industry experts say quality is improving despite some budget cutbacks .
Airline food is back in focus after a six-page rant from a Virgin passenger .
The complaint letter referred to the passenger's ""culinary journey of hell""",45
8714,SUMM_LONG,S_STORY,LONG,724,70,8,"Orlando, Florida (CNN) -- The massive oil spill in the Gulf of Mexico has triggered heated debate about where the United States gets its energy supplies. 

Some say domestic drilling is necessary to avoid U.S. dependence on foreign oil. Others say the country needs to look to other fuel sources. 

But one man has found his own solution. 

Patrick Vanderwyden uses solar power to run his water heater, hot tub, air conditioner, fans, and his refrigerator at his home of 24 years. 

Three years ago, the self-described New Age hippie began a personal mission to cut his energy usage by switching to alternative energy. 

""What I do now has an effect on future generations,"" said Vanderwyden, 49. ""I don't want to leave future generations with a real problem if I can help it. And I think I can."" 

The sun also powers most of Vanderwyden's transportation. On any given day the conservationist can be seen throughout town quietly driving something with pedals or an electric motor. 

He has a collection of recycled bikes, an electric cycle and one bike fashioned from spare parts that he calls ""Frankenbike."" 

Vanderwyden carefully drives the strange-looking contraption, powered by a treadmill motor, since it can easily exceed the top legal speed of 18 mph allowed for electric bikes, he said. 

He also has in his arsenal of alternative vehicles a Chevrolet pickup truck with an electric motor. 

Vanderwyden stumbled upon the truck for sale on the internet auction site eBay. It already had been converted by a New Jersey electric company. 

He says he reduced his energy use by nearly 30 percent last year compared with the year before. 

That's in contrast to worldwide energy consumption, which has continued to rise for decades. 

""What was started in the '70s was turned off in the '80s as far as the conservation and the use of renewable energy,"" said Vanderwyden. 

The U.S. Department of Energy reports that demand for oil has almost doubled since 1970 and the demand will continue to increase for decades to come. 

Oil accounts for more than one-third of U.S. energy use. 

The Energy Department statistics show that in 2008, the vast majority of America's petroleum use went toward consumer vehicles, commercial vehicles and air travel. 

Fuel-efficient hybrid cars only account for a small percentage of cars sold today, although the Alternative Fuel Vehicle Institute predicted that by 2035, alternative fuel cars will account for more than half of the cars bought. 

Critics of electric vehicles point out that electricity is mainly produced by coal-powered plants which, in turn, create large amounts of greenhouse gases. 

Acknowleging that concern, Vanderwyden said he reduces how often he drives his electric pickup truck. Instead, Vanderwyden drives his electric bike charged from his solar panels as often as possible. 

The conservationist admits his actions are extreme but says if everyone would reduce their energy use a little, ""all of us together would make an impact."" 

""I'm sad about this oil spill, but at least it's bringing some attention to this issue again,"" he said. ""I really hope that [it] gets people to understand that it's our demand that ... makes them want to drill a mile deep in the Gulf of Mexico.""",What does he hope more Americans will do?,"reduce their energy use a little,","In 2007, Patrick Vanderwyden began a mission to cut his energy use .
His home is fueled by solar panels, and he owns electric vehicles charged with solar power .
He said he hopes more Americans follow his example .
'It's our demand that makes them want to drill a mile deep in the Gulf of Mexico,' he said .",45
3209,SUMM_LONG,L_STORY,LONG,799,65,3,"(CNN) -- President Obama's decision to grant some benefits to the same-sex partners of federal employees is seen by some as his attempt to extend an olive branch to the gay and lesbian community, but critics say it's ""too little, too late."" Some critics say President Obama has let the gay community down. ""It seems to me at least to be a nice gesture, but a disappointment,"" said Richard Kim, a senior editor at The Nation magazine. The memorandum Obama signed Wednesday is not expected to grant health and retirement benefits to same-sex partners, as that is prohibited under the Defense of Marriage Act. ""It will absolutely be seen as something good -- but I think, for example, it not including full health insurance -- that is going to put a real microscope on that question. You know, why not?"" Kim said, adding that the memo applies only to federal employees, so most people will not be affected by it. Charles Moran, the spokesman for the Log Cabin Republicans, said the lack of full benefits in Thursday's memorandum shows a lack of commitment to the gay community. ""That's the part that just shows that the Obama administration really isn't serious about their promises to the gay and lesbian community. Things like the health benefits, things like retirement benefits and coverage for spouses. These are the core issues,"" Moran said. ""Why start the marathon if you're not serious about ending the race?"" he added. White House officials involved in discussions with gay-rights advocates say that Obama favors extending full health care benefits to same-sex couples but that will take legislation to accomplish. Moran said Obama has had multiple opportunities to fulfill his promises to the gay and lesbian community -- including by repealing the military's ""don't ask, don't tell"" policy and standing against the Justice Department motion filed last week in support of the Defense of Marriage Act. ""Here we are, several months after he's been inaugurated, and we've gotten basically nothing. So it is too little, too late,"" Moran said. White House Spokesman Robert Gibbs said Obama will keep his word. ""[Extending benefits to same-sex couples] is a matter of fairness. The president is committed to ensuring that fairness as well as working on and fulfilling other promises that he has made in the campaign around things like 'don't ask, don't tell,' "" Gibbs said. The president has faced sharp criticism over the Justice Department's filing in support of the Defense of Marriage Act, which opposes same-sex marriage. The act used the government's interest in opposing incestuous marriages to support its position against same-sex marriage. Openly gay Rep. Barney Frank said the Obama administration made a ""big mistake"" and is calling on the president to clearly explain his views on the matter. ""The wording they used was inappropriate,"" the Massachusetts Democrat told the Boston Herald in an interview published in the paper's Wednesday edition. Many gay activists have called on Frank and other gay members of Congress to speak out against the recent Department of Justice brief. The rancor threatens to disrupt a big Democratic National Committee gay fundraiser in Washington next week. Vice President Biden is the guest at next Thursday's DNC's LBGT Leadership Council 10th Annual Dinner in Washington. Critics are calling for Frank and other gay congressional leaders to boycott the dinner, for which tickets go for $1,000 to $30,000 a plate. Activist David Mixner and blogger Andy Towle, two well-known gay rights advocates, announced that they were pulling out, citing disappointment with the Defense of Marriage Act brief. iReport.com: Share your thoughts on Obama and same-sex marriage The president also rankled gay advocates before his inauguration when he named megachurch pastor the Rev. Rick Warren to deliver the invocation at his swearing-in. Warren, in an interview with Belief.net, likened homosexuality to bestiality and incest. He also supported California's Proposition 8, which banned same-sex marriage in",Which benefits where not extended to same sex partners,health and retirement,"NEW: White House officials: Obama favors full benefits, but legislation is needed .
Obama expands some benefits to same-sex partners, but not health care .
""Nice gesture, but a disappointment,"" says Richard Kim, senior editor of The Nation .
Some critics show discontent by pulling out of DNC gay fundraising dinner .",45
8657,SUMM_LONG,L_STORY,LONG,890,72,7,"New York (CNN) -- When Alec Baldwin closed out the Academy Awards on Sunday night by slapping director Kathryn Bigelow squarely on the backside, that pretty much said it all. 

It was Ladies' Night in a Boys' Town. 

Yes, the opening routine by Baldwin and Steve Martin was very funny; there was sincerity and genuine gratitude from many of the winners; despite weird digressions into arcane areas like sound recording, the program moved briskly enough. 

But did the orchestra need to follow Bigelow's win of her long-deserved best director prize, for ""The Hurt Locker,"" by playing the old Helen Reddy song ""I Am Woman""? 

When Zoe Saldana and Carey Mulligan arrived on stage to present the Best Original Song award, did they have to be intro-ed with ""Thank Heaven For Little Girls""? 

And in addition to being groped by Baldwin, did Bigelow have to be so muscled-in-on by her fellow producers when she was picking up the best picture award for her film, ""The Hurt Locker""? 

'The Hurt Locker' wins six Oscars 

Maybe that wacky Elinor Burkett had a point: The producer of ""Music by Prudence"" -- which had just won the Oscar for best documentary short -- barreled on stage, saying ""Let the woman speak!"" and commandeering the mike from her director, Roger Ross Williams. 

She provided a classic moment of Oscar craziness and the one instance of spontaneity in an evening when all the big favorites won all the big prizes. Burkett seemed boorish, sure. But that doesn't necessarily make her wrong. 

The Academy of Motion Picture Arts and Sciences certainly faced a dilemma this year: Vote for the future, or make up for the past. 

Years from now, it will probably look profoundly shortsighted that ""Avatar,"" one of the biggest movies ever -- and, more importantly, the one that indicates where movies are going -- didn't win the top prize when Hollywood had a chance to bestow it. 

Instead, the Oscars gave their most coveted awards to a small indie film about an unpopular war and a director whose sex had never before been honored with a best director prize. 

What helped make it all so complicated was not that there's been a long, long history of overlooked genius female directors that the Oscars had to atone for. 

The sin at stake was -- and is -- that women simply have never been given an equal chance to direct. 

Predictably, Bigelow didn't have to be as good as the boys, she had to be better. And she was. 

But earning your Oscars and actually getting them are two different things. Fortunately for Bigelow, she had history on her side last night. 

James Cameron didn't. 

The billions being made by ""Avatar"" will probably be some consolation, but neither he nor his movie are warm and fuzzy, which is what the Academy voters like. 

In fact, the big-hearted, sentimental acceptance by best actor Jeff Bridges (""Crazy Heart""), and the rather elegant, funny remarks by best actress Sandra Bullock (""The Blind Side""), are exactly what we all want Oscar night to be. 

That, and a few good jokes, which is what Martin and Baldwin provided, arriving on stage after a musical extravaganza starring Neil Patrick Harris that seemed ready to recall the bad old days of producer Alan Carr and the notorious Rob Lowe/Snow White musical overture of 1989. 

Looking back on Oscar's 'train wreck' 

Nothing so ghastly reared its ugly head last night, although there were a few moments of bad choices, bad manners and a strategy that was, at best, elusive. 

For all the changing characters and categories on Oscar-watchers' betting pool ballots, there are certain things we bet on no matter what: one, that the show will be interminable; two, that it will last at least until midnight (ET) no matter how they try to contain it; and, three, that there will be moments in the show",John Anderson said the Oscar's had to atone for what,long history of overlooked genius female directors,"Oscar had to atone for history of overlooked female directors, says critic John Anderson .
Steve Martin, Alec Baldwin were the funniest Oscar hosts ever, says critic .
Anderson: It will look profoundly shortsighted that ""Avatar"" didn't win best picture .
Salute to the late director John Hughes was ""overlong,"" critic says .",45
